EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2030,D2040,D2050,D2060,D2070,D2080
6443,MSEC ENTERPRISES,MUNICIPAL,H,MONTGOMERY,Y,4232,5461,6465,7097,7283,7628
6444,MT ENTERPRISE WSC,MUNICIPAL,I,RUSK,N,222,214,204,191,179,167
6445,MUSTANG VALLEY WSC,MUNICIPAL,G,BOSQUE,Y,433,421,405,391,374,356
6445,MUSTANG VALLEY WSC,MUNICIPAL,G,CORYELL,Y,6,6,7,6,7,6
6446,MYRTLE SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,N,275,337,397,467,536,606
6447,NAVAL AIR STATION KINGSVILLE,MUNICIPAL,N,KLEBERG,N,264,273,282,292,301,306
6448,NAZARETH,MUNICIPAL,O,CASTRO,N,98,100,101,104,107,112
6449,NECHES WSC,MUNICIPAL,I,ANDERSON,N,156,154,152,151,149,147
6450,NEW PROSPECT WSC,MUNICIPAL,I,RUSK,N,149,143,136,128,120,112
6451,NOCONA HILLS WSC,MUNICIPAL,B,MONTAGUE,N,160,180,200,219,239,259
6452,NORTH FARMERSVILLE WSC,MUNICIPAL,C,COLLIN,N,99,117,152,177,200,211
6453,NORTH FOREST MUD,MUNICIPAL,H,HARRIS,N,201,200,202,202,202,209
6454,NORTH HARRISON WSC,MUNICIPAL,D,HARRISON,N,163,170,171,175,180,184
6455,NORTH KAUFMAN WSC,MUNICIPAL,C,KAUFMAN,N,232,305,398,504,620,749
6456,NORTH MILAM WSC,MUNICIPAL,G,FALLS,Y,2,1,1,1,1,1
6456,NORTH MILAM WSC,MUNICIPAL,G,MILAM,Y,184,180,173,167,161,154
6457,NORTH RUNNELS WSC,MUNICIPAL,F,RUNNELS,Y,158,163,170,178,187,198
6457,NORTH RUNNELS WSC,MUNICIPAL,G,TAYLOR,Y,69,78,86,95,105,116
6458,NORTH RURAL WSC,MUNICIPAL,C,PARKER,Y,149,179,214,252,292,337
6458,NORTH RURAL WSC,MUNICIPAL,G,PALO PINTO,Y,177,176,174,173,172,171
6459,NORTH SAN SABA WSC,MUNICIPAL,K,SAN SABA,N,126,118,111,107,102,96
6460,NORTH ZULCH MUD,MUNICIPAL,H,MADISON,N,263,261,261,261,261,261
6461,NORTHWEST GRAYSON COUNTY WCID 1,MUNICIPAL,C,GRAYSON,N,199,221,240,257,277,298
6462,NORTHWEST HARRIS COUNTY MUD 16,MUNICIPAL,H,HARRIS,N,479,490,493,498,516,531
6463,NORWOOD WSC,MUNICIPAL,I,ANDERSON,N,150,149,147,145,144,142
6464,OAK HOLLOW UTILITY,MUNICIPAL,H,WALLER,N,193,192,192,194,196,196
6465,OAK RIDGE SOUTH GALE WSC,MUNICIPAL,C,GRAYSON,N,236,239,244,245,247,249
6467,OGLESBY,MUNICIPAL,G,CORYELL,N,40,41,41,41,40,40
6468,ONE FIVE O WSC,MUNICIPAL,H,SAN JACINTO,Y,238,235,229,223,216,208
6468,ONE FIVE O WSC,MUNICIPAL,H,WALKER,Y,6,7,9,11,14,16
6469,P B & S C WSC,MUNICIPAL,H,SAN JACINTO,N,245,242,235,229,222,214
6470,PALMER PLANTATION MUD 1,MUNICIPAL,H,FORT BEND,N,437,439,439,439,443,462
6471,PALMER PLANTATION MUD 2,MUNICIPAL,H,FORT BEND,N,332,330,331,331,331,331
6472,PALO PINTO WSC,MUNICIPAL,G,PALO PINTO,N,102,102,101,101,101,101
6473,PALOMA LAKE MUD 1,MUNICIPAL,G,WILLIAMSON,N,537,537,537,537,537,537
6474,PALOMA LAKE MUD 2,MUNICIPAL,G,WILLIAMSON,N,390,390,390,390,390,390
6475,PANOLA-BETHANY WSC,MUNICIPAL,D,HARRISON,Y,82,66,54,44,36,29
6475,PANOLA-BETHANY WSC,MUNICIPAL,I,PANOLA,Y,141,125,112,101,91,84
6476,PASEO DEL ESTE MUD 1,MUNICIPAL,E,EL PASO,N,5188,5396,5508,5554,5600,5647
6477,PATTISON WSC,MUNICIPAL,H,WALLER,N,225,226,238,244,250,256
6478,PECOS COUNTY FRESH WATER,MUNICIPAL,F,PECOS,N,252,238,235,264,297,336
6479,PENNINGTON WSC,MUNICIPAL,H,TRINITY,Y,106,99,92,88,84,79
6479,PENNINGTON WSC,MUNICIPAL,I,HOUSTON,Y,71,64,54,51,47,43
6479,PENNINGTON WSC,MUNICIPAL,I,TRINITY,Y,31,25,21,17,14,12
6480,PETTUS MUD,MUNICIPAL,N,BEE,N,65,68,73,79,85,91
6481,PHELPS SUD,MUNICIPAL,H,WALKER,N,193,196,204,208,214,221
6482,PICOSA WSC,MUNICIPAL,L,WILSON,N,330,378,428,471,521,579
6483,PINE RIDGE WSC,MUNICIPAL,D,SMITH,Y,199,222,239,253,268,282
6483,PINE RIDGE WSC,MUNICIPAL,D,VAN ZANDT,Y,43,55,67,80,94,107
6484,PINE VILLAGE PUD,MUNICIPAL,H,HARRIS,N,281,291,292,298,293,293
6485,PINEWOOD COMMUNITY,MUNICIPAL,H,HARRIS,N,84,86,88,90,94,94
6486,PINK HILL WSC,MUNICIPAL,C,GRAYSON,N,246,272,294,314,336,361
6487,PLEASANT GROVE WSC,MUNICIPAL,C,FREESTONE,Y,126,136,149,145,141,136
6487,PLEASANT GROVE WSC,MUNICIPAL,C,NAVARRO,Y,12,12,13,14,14,15
6488,PLEASANT SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,194,194,191,189,187,184
6489,POETRY WSC,MUNICIPAL,C,KAUFMAN,Y,217,279,450,717,1128,1351
6489,POETRY WSC,MUNICIPAL,D,HUNT,Y,236,269,297,317,264,266
6490,POINT ENTERPRISE WSC,MUNICIPAL,C,FREESTONE,Y,116,115,113,113,113,113
6490,POINT ENTERPRISE WSC,MUNICIPAL,G,LIMESTONE,Y,65,63,60,58,55,52
6491,POLLOK-REDTOWN WSC,MUNICIPAL,I,ANGELINA,Y,197,199,200,202,204,206
6491,POLLOK-REDTOWN WSC,MUNICIPAL,I,CHEROKEE,Y,8,8,8,8,8,7
6492,PORT MANSFIELD PUD,MUNICIPAL,M,WILLACY,N,138,165,200,254,317,390
6493,POST OAK SUD,MUNICIPAL,C,NAVARRO,Y,113,106,100,91,82,73
6493,POST OAK SUD,MUNICIPAL,G,HILL,Y,197,202,206,210,214,219
6493,POST OAK SUD,MUNICIPAL,G,LIMESTONE,Y,29,28,27,26,24,24
6494,PRAIRIE HILL WSC,MUNICIPAL,G,LIMESTONE,Y,138,134,128,123,117,112
6494,PRAIRIE HILL WSC,MUNICIPAL,G,MCLENNAN,Y,139,161,180,203,228,255
6495,PRAIRIE VIEW A&M UNIVERSITY,MUNICIPAL,H,WALLER,N,711,723,728,734,741,750
6496,PROVIDENCE WSC,MUNICIPAL,H,POLK,N,379,409,425,442,462,483
6497,PRUITT SANDFLAT WSC,MUNICIPAL,D,VAN ZANDT,N,125,125,125,122,120,117
6498,QUADVEST,MUNICIPAL,H,BRAZORIA,Y,147,147,146,145,144,141
6498,QUADVEST,MUNICIPAL,H,FORT BEND,Y,568,900,1256,1572,1817,1966
6498,QUADVEST,MUNICIPAL,H,HARRIS,Y,31,31,37,39,38,39
6498,QUADVEST,MUNICIPAL,H,LIBERTY,Y,1131,1300,1551,1676,1843,2024
6498,QUADVEST,MUNICIPAL,H,MONTGOMERY,Y,5164,6467,7474,8059,8420,8918
6498,QUADVEST,MUNICIPAL,H,WALKER,Y,129,167,231,319,412,511
6498,QUADVEST,MUNICIPAL,H,WALLER,Y,28,28,28,28,66,94
6498,QUADVEST,MUNICIPAL,K,MATAGORDA,Y,20,20,19,18,17,16
6498,QUADVEST,MUNICIPAL,P,JACKSON,Y,12,16,19,23,27,31
6499,QUAIL CREEK MUD,MUNICIPAL,L,VICTORIA,N,148,152,153,153,152,151
6500,QUAIL VALLEY UD,MUNICIPAL,H,FORT BEND,N,1823,1890,1915,2036,2100,2162
6501,QUITAQUE,MUNICIPAL,O,BRISCOE,N,75,68,63,59,53,48
6502,R C H WSC,MUNICIPAL,C,ROCKWALL,N,1179,1336,1705,2275,2775,3384
6504,RAYBURN COUNTRY MUD,MUNICIPAL,I,JASPER,N,278,264,247,231,216,201
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,CHILDRESS,Y,382,358,352,361,369,378
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,COLLINGSWORTH,Y,90,88,83,79,75,72
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,DONLEY,Y,82,76,70,67,64,60
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,HALL,Y,51,48,45,42,39,36
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,CLAY,Y,402,372,340,314,289,264
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,COTTLE,Y,24,23,22,23,23,23
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,FOARD,Y,56,51,49,47,45,44
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,HARDEMAN,Y,160,150,142,134,127,121
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,KING,Y,50,50,51,53,55,56
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,MONTAGUE,Y,35,36,36,37,38,38
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,WILBARGER,Y,272,264,254,242,232,222
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,C,GRAYSON,Y,254,304,347,390,436,486
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,G,KNOX,Y,13,13,12,11,10,8
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,O,DICKENS,Y,1,1,1,1,1,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,O,MOTLEY,Y,2,1,1,1,1,1
6506,RIVIERA WATER SYSTEM,MUNICIPAL,N,KLEBERG,N,128,131,136,142,149,155
6507,ROSS WSC,MUNICIPAL,G,MCLENNAN,N,375,412,446,482,524,570
6508,ROYAL VALLEY UTILITIES,MUNICIPAL,H,FORT BEND,N,899,994,1036,1178,1206,1265
6509,RURAL WSC,MUNICIPAL,I,JASPER,N,106,100,94,88,82,76
6510,SALEM ELM RIDGE WSC,MUNICIPAL,G,MILAM,N,168,164,158,153,147,142
6511,SAN AUGUSTINE RURAL WSC,MUNICIPAL,I,SAN AUGUSTINE,N,286,312,331,324,315,306
6512,SAND FLAT WSC,MUNICIPAL,D,SMITH,N,319,331,339,343,346,350
6513,SAND HILLS WSC,MUNICIPAL,I,SAN AUGUSTINE,Y,6,7,8,8,8,8
6513,SAND HILLS WSC,MUNICIPAL,I,SHELBY,Y,294,334,390,424,459,495
6514,SANTO SUD,MUNICIPAL,C,PARKER,Y,21,25,29,34,40,46
6514,SANTO SUD,MUNICIPAL,G,HOOD,Y,1,1,1,1,0,0
6514,SANTO SUD,MUNICIPAL,G,PALO PINTO,Y,269,268,265,264,262,260
6515,SCOTTSVILLE,MUNICIPAL,D,HARRISON,N,338,374,379,416,452,486
6516,SEDONA LAKES MUD 1,MUNICIPAL,H,BRAZORIA,N,277,291,323,337,338,344
6517,SENNA HILLS MUD,MUNICIPAL,K,TRAVIS,N,300,306,314,321,328,336
6518,SEQUOIA IMPROVEMENT DISTRICT,MUNICIPAL,H,HARRIS,N,138,138,138,138,136,136
6519,FORT GRIFFIN SUD,MUNICIPAL,G,SHACKELFORD,Y,86,86,87,86,85,84
6519,FORT GRIFFIN SUD,MUNICIPAL,G,STEPHENS,Y,97,103,111,118,102,102
6519,FORT GRIFFIN SUD,MUNICIPAL,G,THROCKMORTON,Y,30,28,28,27,25,23
6520,SHADY GROVE NO 2 WSC,MUNICIPAL,D,HOPKINS,N,117,125,126,131,135,140
6521,SHADY GROVE SUD,MUNICIPAL,D,HUNT,N,174,220,280,357,455,580
6522,SHEPPARD AIR FORCE BASE,MUNICIPAL,B,WICHITA,N,925,920,920,920,920,920
6523,SHIRLEY WSC,MUNICIPAL,D,HOPKINS,Y,243,254,259,266,273,280
6523,SHIRLEY WSC,MUNICIPAL,D,RAINS,Y,115,124,131,142,153,164
6523,SHIRLEY WSC,MUNICIPAL,D,WOOD,Y,17,17,17,17,17,18
6524,SIESTA SHORES WCID,MUNICIPAL,M,ZAPATA,N,207,209,209,206,204,202
6525,SLC WSC,MUNICIPAL,G,LIMESTONE,N,101,97,93,89,85,81
6526,SLOCUM WSC,MUNICIPAL,I,ANDERSON,N,325,323,318,314,310,306
6527,SMITH BEND WSC,MUNICIPAL,G,BOSQUE,N,18,18,17,17,16,15
6528,SODA WSC,MUNICIPAL,H,POLK,Y,209,226,234,244,255,266
6528,SODA WSC,MUNICIPAL,I,POLK,Y,17,18,19,20,20,21
6529,SOMERVELL COUNTY WATER DISTRICT,MUNICIPAL,G,SOMERVELL,N,1487,1534,1554,1542,1529,1515
6530,SONTERRA MUD,MUNICIPAL,G,WILLIAMSON,N,2294,3607,5166,6867,8783,10940
6531,SOUTH BUDA WCID 1,MUNICIPAL,L,HAYS,N,626,1019,1539,2242,3047,3969
6532,SOUTH CLEVELAND WSC,MUNICIPAL,H,LIBERTY,N,625,958,1285,1559,1889,2237
6533,SOUTH ELLIS COUNTY WSC,MUNICIPAL,C,ELLIS,Y,542,649,767,885,1016,1159
6533,SOUTH ELLIS COUNTY WSC,MUNICIPAL,C,NAVARRO,Y,25,31,35,39,44,49
6534,SOUTH FREESTONE COUNTY WSC,MUNICIPAL,C,FREESTONE,N,250,260,275,267,258,249
6535,SOUTH JASPER COUNTY WSC,MUNICIPAL,I,JASPER,N,215,203,190,178,166,154
6536,SOUTH RAINS SUD,MUNICIPAL,D,RAINS,N,271,290,305,326,348,370
6537,SOUTH RUSK COUNTY WSC,MUNICIPAL,I,CHEROKEE,Y,5,5,5,5,4,4
6537,SOUTH RUSK COUNTY WSC,MUNICIPAL,I,RUSK,Y,242,234,222,209,196,182
6538,SOUTHEAST WSC,MUNICIPAL,H,LEON,N,269,265,262,260,258,255
6539,SOUTHERN WATER,MUNICIPAL,H,HARRIS,N,493,493,519,532,521,520
6540,SOUTHWEST HARRIS COUNTY MUD 1,MUNICIPAL,H,HARRIS,N,119,121,121,122,121,121
6541,SOUTHWEST SANDHILLS WSC,MUNICIPAL,F,WARD,N,378,426,479,524,574,628
6542,SPORTSMANS WORLD MUD,MUNICIPAL,G,PALO PINTO,N,75,75,74,74,73,73
6543,SPRING MEADOWS MUD,MUNICIPAL,H,HARRIS,N,350,422,424,424,424,424
6544,SPRING VALLEY WSC,MUNICIPAL,G,MCLENNAN,N,436,496,547,607,673,746
6545,STAFF WSC,MUNICIPAL,G,EASTLAND,Y,180,195,216,227,240,256
6545,STAFF WSC,MUNICIPAL,G,STEPHENS,Y,15,17,21,24,28,32
6546,STAR MOUNTAIN WSC,MUNICIPAL,D,SMITH,N,244,255,265,270,276,282
6547,STARR WSC,MUNICIPAL,C,GRAYSON,N,230,249,266,281,298,316
6548,STARRVILLE-FRIENDSHIP WSC,MUNICIPAL,D,GREGG,Y,64,64,64,63,62,61
6548,STARRVILLE-FRIENDSHIP WSC,MUNICIPAL,D,SMITH,Y,158,156,156,153,150,147
6549,STURDIVANT PROGRESS WSC,MUNICIPAL,C,PARKER,Y,2,2,2,2,1,1
6549,STURDIVANT PROGRESS WSC,MUNICIPAL,G,PALO PINTO,Y,237,236,234,232,231,229
6550,SUBURBAN UTILITY,MUNICIPAL,H,HARRIS,N,563,591,756,799,811,817
6551,SURFSIDE BEACH,MUNICIPAL,H,BRAZORIA,N,233,233,228,217,207,194
6552,T & W WATER SERVICE,MUNICIPAL,H,LIBERTY,Y,253,331,410,478,542,610
6552,T & W WATER SERVICE,MUNICIPAL,H,MONTGOMERY,Y,1744,1960,2286,2527,2746,2844
6553,TALLEY WSC,MUNICIPAL,D,HARRISON,N,129,130,131,130,129,128
6554,TDCJ BETO GURNEY & POWLEDGE UNITS,MUNICIPAL,I,ANDERSON,N,1741,1738,1738,1738,1738,1738
6555,TDCJ CHASE FIELD,MUNICIPAL,N,BEE,N,1295,1292,1292,1292,1292,1292
6556,TDCJ COFFIELD MICHAEL,MUNICIPAL,I,ANDERSON,N,3469,3465,3465,3465,3465,3465
6557,TDCJ EASTHAM UNIT,MUNICIPAL,I,HOUSTON,N,1090,1088,1088,1088,1088,1088
6558,TDCJ JESTER UNITS,MUNICIPAL,H,FORT BEND,N,548,547,547,547,547,547
6559,TDCJ LUTHER UNITS,MUNICIPAL,G,GRIMES,N,319,318,318,318,318,318
6560,TDCJ RAMSEY AREA,MUNICIPAL,H,BRAZORIA,N,2776,2773,2773,2773,2773,2773
6561,TDCJ W PACK UNIT,MUNICIPAL,G,GRIMES,N,451,449,449,449,449,449
6562,TEMPE WSC 1,MUNICIPAL,H,POLK,N,219,236,245,255,266,278
6563,TEXAS A&M UNIVERSITY COMMERCE,MUNICIPAL,D,HUNT,N,433,432,432,432,432,432
6564,TEXAS STATE TECHNICAL COLLEGE,MUNICIPAL,G,MCLENNAN,N,2016,2015,2015,2015,2015,2015
6565,TEXAS STATE UNIVERSITY,MUNICIPAL,L,HAYS,N,1762,1756,1756,1756,1756,1756
6566,TEXHOMA,MUNICIPAL,A,SHERMAN,N,85,83,80,77,74,71
6567,THE GROVE WSC,MUNICIPAL,G,BELL,Y,174,206,239,272,304,337
6567,THE GROVE WSC,MUNICIPAL,G,CORYELL,Y,25,30,35,40,44,49
6568,THUNDERBIRD UD,MUNICIPAL,H,FORT BEND,N,821,840,897,909,927,965
6569,TOM GREEN COUNTY FWSD 3,MUNICIPAL,F,TOM GREEN,N,114,127,139,150,163,177
6570,TRAVIS COUNTY MUD 10,MUNICIPAL,K,TRAVIS,N,101,137,168,199,233,272
6571,ROUGH HOLLOW IN TRAVIS COUNTY,MUNICIPAL,K,TRAVIS,N,1193,1191,1191,1191,1191,1191
6572,TRAVIS COUNTY MUD 14,MUNICIPAL,K,TRAVIS,N,245,291,332,373,419,472
6573,TRAVIS COUNTY MUD 2,MUNICIPAL,K,TRAVIS,N,545,686,810,933,1073,1231
6574,TRI COMMUNITY WSC,MUNICIPAL,L,CALDWELL,Y,167,172,177,184,192,201
6574,TRI COMMUNITY WSC,MUNICIPAL,L,GUADALUPE,Y,3,4,4,4,5,5
6575,TUCKER WSC,MUNICIPAL,I,ANDERSON,N,130,129,127,126,124,122
6576,TURKEY MUNICIPAL WATER SYSTEM,MUNICIPAL,A,HALL,N,89,84,75,68,62,57
6577,TWIN CREEK WSC,MUNICIPAL,G,ROBERTSON,N,225,219,212,203,194,184
6578,UNION GROVE WSC,MUNICIPAL,D,UPSHUR,N,232,234,233,229,226,223
6579,UPPER JASPER COUNTY WATER AUTHORITY,MUNICIPAL,I,ANGELINA,Y,29,29,29,29,29,29
6579,UPPER JASPER COUNTY WATER AUTHORITY,MUNICIPAL,I,JASPER,Y,419,396,370,347,324,301
6580,VALLEY RANCH MUD 1,MUNICIPAL,H,MONTGOMERY,N,361,416,448,462,477,492
6581,VERONA SUD,MUNICIPAL,C,COLLIN,N,442,555,685,816,961,1120
6582,VICTORIA COUNTY WCID 1,MUNICIPAL,L,VICTORIA,N,179,183,184,184,184,184
6583,VIEW CAPS WSC,MUNICIPAL,G,TAYLOR,N,319,342,363,385,410,437
6584,VIOLET WSC,MUNICIPAL,N,NUECES,N,228,229,230,228,227,225
6585,WALSH RANCH MUD,MUNICIPAL,G,WILLIAMSON,N,128,128,128,128,128,128
6586,WARREN WSC,MUNICIPAL,I,TYLER,N,273,272,272,272,272,272
6587,WATERWOOD MUD 1,MUNICIPAL,H,SAN JACINTO,N,111,110,107,104,101,97
6588,WEST END WSC,MUNICIPAL,G,WASHINGTON,Y,34,35,34,34,34,34
6588,WEST END WSC,MUNICIPAL,H,AUSTIN,Y,118,117,117,117,117,117
6588,WEST END WSC,MUNICIPAL,K,FAYETTE,Y,79,77,75,74,74,73
6589,WEST HARRISON WSC,MUNICIPAL,D,HARRISON,N,195,219,223,250,276,301
6590,WEST JACKSONVILLE WSC,MUNICIPAL,I,CHEROKEE,N,231,227,222,218,213,208
6591,WEST LEONARD WSC,MUNICIPAL,C,COLLIN,Y,44,55,67,79,93,108
6591,WEST LEONARD WSC,MUNICIPAL,C,FANNIN,Y,248,297,320,344,370,398
6591,WEST LEONARD WSC,MUNICIPAL,D,HUNT,Y,5,5,6,7,7,8
6592,WEST MEDINA WSC,MUNICIPAL,L,MEDINA,N,202,217,220,225,233,220
6593,WESTERN CASS WSC,MUNICIPAL,D,CASS,Y,283,268,253,241,229,218
6593,WESTERN CASS WSC,MUNICIPAL,D,MORRIS,Y,16,15,15,15,15,15
6594,WESTMINSTER SUD,MUNICIPAL,C,COLLIN,Y,404,504,618,733,860,1000
6594,WESTMINSTER SUD,MUNICIPAL,C,GRAYSON,Y,6,7,8,9,10,11
6595,WESTWOOD SHORES MUD,MUNICIPAL,H,TRINITY,N,117,109,102,97,92,87
6596,WHARTON COUNTY WCID 1,MUNICIPAL,P,WHARTON,N,121,122,129,134,139,145
6598,WHITE OAK WSC,MUNICIPAL,H,MONTGOMERY,N,158,190,208,241,256,279
6599,WHITE ROCK WATER SUD,MUNICIPAL,G,LIMESTONE,N,217,210,201,193,185,176
6600,WHITE SHED WSC,MUNICIPAL,C,FANNIN,N,245,256,263,267,272,277
6601,WHITEFACE,MUNICIPAL,O,COCHRAN,N,66,61,59,57,54,52
6602,WICKETT,MUNICIPAL,F,WARD,N,194,219,246,269,295,323
6603,WILDWOOD POA,MUNICIPAL,I,HARDIN,Y,118,117,116,113,110,108
6603,WILDWOOD POA,MUNICIPAL,I,TYLER,Y,76,69,63,58,53,48
6604,WILLIAMSON COUNTY WSID 3,MUNICIPAL,G,WILLIAMSON,Y,912,1200,1543,1918,2339,2813
6604,WILLIAMSON COUNTY WSID 3,MUNICIPAL,K,TRAVIS,Y,90,73,60,50,41,34
6605,WINDERMERE UTILITY,MUNICIPAL,K,TRAVIS,N,2776,2812,2812,2812,2812,2812
6606,WINDMILL WSC,MUNICIPAL,L,UVALDE,N,327,298,269,240,207,169
6607,WINDSOR WATER,MUNICIPAL,G,MCLENNAN,N,104,109,114,120,126,133
6608,WINGERT WATER SYSTEMS,MUNICIPAL,L,COMAL,N,322,362,416,426,426,426
6609,WOODCREEK WATER OF LIBERTY,MUNICIPAL,H,LIBERTY,N,8,8,11,13,14,14
6610,WOODLAWN WSC,MUNICIPAL,I,ANGELINA,N,242,245,246,249,251,254
6611,ZAPATA COUNTY WCID-HWY 16 EAST,MUNICIPAL,M,ZAPATA,N,161,163,163,161,160,158
6612,FORT BEND COUNTY FWSD 1,MUNICIPAL,H,BRAZORIA,Y,3,3,3,5,5,5
6612,FORT BEND COUNTY FWSD 1,MUNICIPAL,H,FORT BEND,Y,689,1103,1258,1300,1358,1414
6613,FORT BEND COUNTY FWSD 2,MUNICIPAL,H,FORT BEND,N,567,584,626,657,692,730
6614,HARRIS COUNTY MUD 23,MUNICIPAL,H,HARRIS,N,403,402,402,402,399,397
6615,HARRIS COUNTY MUD 6,MUNICIPAL,H,HARRIS,N,408,408,409,409,405,404
6616,ROLLING FORK PUD,MUNICIPAL,H,HARRIS,N,404,414,428,434,429,429
6617,BAKER ROAD MUD,MUNICIPAL,H,HARRIS,N,247,254,254,253,272,283
6618,PALOMA CREEK SOUTH,MUNICIPAL,C,DENTON,N,1841,1835,1835,1835,1835,1835
6619,SWEETWATER COMMUNITY,MUNICIPAL,K,TRAVIS,N,639,840,840,840,840,840
6620,"IRRIGATION, GRIMES",IRRIGATION,G,GRIMES,N,707,707,707,707,707,707
6621,"IRRIGATION, LIMESTONE",IRRIGATION,G,LIMESTONE,N,8,8,8,8,8,8
6622,"IRRIGATION, MARION",IRRIGATION,D,MARION,N,5,5,5,5,5,5
6623,"IRRIGATION, MORRIS",IRRIGATION,D,MORRIS,N,10,10,10,10,10,10
6624,"IRRIGATION, SHACKELFORD",IRRIGATION,G,SHACKELFORD,N,194,194,194,194,194,194
6625,"IRRIGATION, THROCKMORTON",IRRIGATION,G,THROCKMORTON,N,71,71,71,71,71,71
6627,"MANUFACTURING, CRANE",MANUFACTURING,F,CRANE,N,469,486,504,523,542,562
6628,"MANUFACTURING, CROCKETT",MANUFACTURING,F,CROCKETT,N,36,37,38,39,40,41
6629,"MANUFACTURING, CULBERSON",MANUFACTURING,E,CULBERSON,N,5,5,5,5,5,5
6631,"MANUFACTURING, GLASSCOCK",MANUFACTURING,F,GLASSCOCK,N,42,44,46,48,50,52
6632,"MANUFACTURING, IRION",MANUFACTURING,F,IRION,N,7,7,7,7,7,7
6633,"MANUFACTURING, JIM HOGG",MANUFACTURING,M,JIM HOGG,N,42,44,46,48,50,52
6634,"MANUFACTURING, JIM WELLS",MANUFACTURING,N,JIM WELLS,N,87,90,93,96,100,104
6635,"MANUFACTURING, KENDALL",MANUFACTURING,L,KENDALL,N,46,48,50,52,54,56
6636,"MANUFACTURING, KLEBERG",MANUFACTURING,N,KLEBERG,N,1088,1128,1170,1213,1258,1305
6638,"MANUFACTURING, MCMULLEN",MANUFACTURING,N,MCMULLEN,N,34,34,34,34,34,34
6639,"MANUFACTURING, MITCHELL",MANUFACTURING,F,MITCHELL,N,4,4,4,4,4,4
6640,"MANUFACTURING, OCHILTREE",MANUFACTURING,A,OCHILTREE,N,34,35,36,37,38,39
6642,"MANUFACTURING, SHERMAN",MANUFACTURING,A,SHERMAN,N,2,2,2,2,2,2
6644,"MANUFACTURING, SUTTON",MANUFACTURING,F,SUTTON,N,3,3,3,3,3,3
6645,"MANUFACTURING, UPTON",MANUFACTURING,F,UPTON,N,128,133,138,143,148,153
6646,"MANUFACTURING, WINKLER",MANUFACTURING,F,WINKLER,N,107,111,115,119,123,128
6648,"MINING, JEFF DAVIS",MINING,E,JEFF DAVIS,N,59,59,59,59,59,59
6649,"STEAM-ELECTRIC POWER, COLORADO",STEAM ELECTRIC POWER,K,COLORADO,N,226,226,226,226,226,226
6650,"STEAM-ELECTRIC POWER, COOKE",STEAM ELECTRIC POWER,C,COOKE,N,6,6,6,6,6,6
6651,"STEAM-ELECTRIC POWER, HARDIN",STEAM ELECTRIC POWER,I,HARDIN,N,1,1,1,1,1,1
6653,"STEAM-ELECTRIC POWER, HOWARD",STEAM ELECTRIC POWER,F,HOWARD,N,1141,1141,1141,1141,1141,1141
6655,"STEAM-ELECTRIC POWER, SAN PATRICIO",STEAM ELECTRIC POWER,N,SAN PATRICIO,N,2576,2576,2576,2576,2576,2576
10061,BRAZORIA COUNTY MUD 31,MUNICIPAL,H,BRAZORIA,N,851,850,842,842,840,828
10080,SIESTA ESTATES,MUNICIPAL,A,RANDALL,N,119,134,149,162,176,190
10081,CHILLICOTHE,MUNICIPAL,B,HARDEMAN,N,59,55,52,49,47,45
10082,AMC CREEKSIDE,MUNICIPAL,C,DALLAS,Y,37,45,50,53,56,59
10082,AMC CREEKSIDE,MUNICIPAL,C,DENTON,Y,144,181,219,258,302,349
10083,AVINGER,MUNICIPAL,D,CASS,N,100,95,90,86,82,77
10084,STUDY BUTTE TERLINGUA WATER SYSTEM,MUNICIPAL,E,BREWSTER,N,341,328,316,306,297,288
10085,BORDEN COUNTY WATER SYSTEM,MUNICIPAL,F,BORDEN,N,138,155,184,223,272,335
10086,BELL COUNTY WCID 1,MUNICIPAL,G,BELL,N,98,98,98,98,98,98
10087,AMES MINGLEWOOD WSC,MUNICIPAL,H,LIBERTY,N,142,141,141,141,149,156
10088,BON WIER WSC,MUNICIPAL,I,NEWTON,N,86,74,63,52,41,30
10089,KELLY LANE WCID 2,MUNICIPAL,K,TRAVIS,N,418,591,742,889,1057,1247
10090,3009 WATER,MUNICIPAL,L,COMAL,N,400,511,660,849,1066,1314
